date,city,state,max_temp_F,humidity_pct,extreme_heat_event,rolling_max7,humidity_idx
2021-04-18,Seattle,WA,34.91,41.3,0,44.99,14.417829999999997
2021-04-19,Seattle,WA,35.44,62.6,0,44.99,22.18544
2021-04-20,Seattle,WA,39.91,53.5,0,44.99,21.35185
2021-04-21,Seattle,WA,37.48,48.2,0,44.99,18.065360000000002
2021-04-22,Seattle,WA,41.77,52.9,0,41.77,22.096330000000002
2021-04-23,Seattle,WA,39.86,32.6,0,41.77,12.994360000000002
2021-04-24,Seattle,WA,38.31,53.7,0,41.77,20.572470000000003
2021-04-25,Seattle,WA,39.87,64.9,0,41.77,25.87563
2021-04-26,Seattle,WA,43.36,53.2,0,43.36,23.06752
2021-04-27,Seattle,WA,41.4,51.9,0,43.36,21.4866
2021-04-28,Seattle,WA,40.1,46.8,0,43.36,18.7668
2021-04-29,Seattle,WA,40.87,60.8,0,43.36,24.848959999999998
2021-04-30,Seattle,WA,34.78,62.3,0,43.36,21.667939999999998
2021-05-01,Seattle,WA,49.9,45.7,0,49.9,22.8043
2021-05-02,Seattle,WA,41.95,53.6,0,49.9,22.485200000000006
2021-05-03,Seattle,WA,42.57,52.3,0,49.9,22.264110000000002
2021-05-04,Seattle,WA,40.18,54.0,0,49.9,21.6972
2021-05-05,Seattle,WA,31.34,42.3,0,49.9,13.25682
2021-05-06,Seattle,WA,39.71,61.4,0,49.9,24.38194
2021-05-07,Seattle,WA,41.31,55.7,0,49.9,23.00967
2021-05-08,Seattle,WA,37.97,62.0,0,42.57,23.5414
2021-05-09,Seattle,WA,38.18,38.8,0,42.57,14.813839999999997
2021-05-10,Seattle,WA,40.41,39.4,0,41.31,15.921539999999998
2021-05-11,Seattle,WA,45.11,70.6,0,45.11,31.847659999999998
2021-05-12,Seattle,WA,47.31,61.5,0,47.31,29.09565
2021-05-13,Seattle,WA,43.24,41.8,0,47.31,18.07432
2021-05-14,Seattle,WA,40.56,58.7,0,47.31,23.808720000000005
2021-05-15,Seattle,WA,41.66,45.3,0,47.31,18.871979999999997
2021-05-16,Seattle,WA,43.78,33.0,0,47.31,14.4474
2021-05-17,Seattle,WA,44.54,29.0,0,47.31,12.9166
2021-05-18,Seattle,WA,45.69,49.8,0,47.31,22.753619999999998
2021-05-19,Seattle,WA,42.48,65.6,0,45.69,27.866879999999995
2021-05-20,Seattle,WA,46.65,65.2,0,46.65,30.4158
2021-05-21,Seattle,WA,46.63,62.6,0,46.65,29.19038
2021-05-22,Seattle,WA,43.54,58.3,0,46.65,25.383819999999996
2021-05-23,Seattle,WA,38.55,53.2,0,46.65,20.5086
2021-05-24,Seattle,WA,42.19,61.5,0,46.65,25.946849999999998
2021-05-25,Seattle,WA,52.31,29.9,0,52.31,15.64069
2021-05-26,Seattle,WA,39.57,59.9,0,52.31,23.70243
2021-05-27,Seattle,WA,51.93,38.8,0,52.31,20.148839999999996
2021-05-28,Seattle,WA,40.06,40.9,0,52.31,16.38454
2021-05-29,Seattle,WA,44.19,57.0,0,52.31,25.188299999999998
2021-05-30,Seattle,WA,46.11,59.3,0,52.31,27.34323
2021-05-31,Seattle,WA,55.06,43.9,0,55.06,24.17134
2021-06-01,Seattle,WA,48.35,56.5,0,55.06,27.31775
2021-06-02,Seattle,WA,47.72,55.6,0,55.06,26.53232
2021-06-03,Seattle,WA,45.16,46.9,0,55.06,21.180039999999998
2021-06-04,Seattle,WA,51.32,51.5,0,55.06,26.4298
2021-06-05,Seattle,WA,47.51,70.8,0,55.06,33.63708
2021-06-06,Seattle,WA,48.98,47.2,0,55.06,23.11856
2021-06-07,Seattle,WA,48.79,47.5,0,51.32,23.175250000000002
2021-06-08,Seattle,WA,53.44,51.5,0,53.44,27.5216
2021-06-09,Seattle,WA,53.95,48.2,0,53.95,26.0039
2021-06-10,Seattle,WA,47.67,57.9,0,53.95,27.600929999999998
2021-06-11,Seattle,WA,49.07,64.7,0,53.95,31.74829
2021-06-12,Seattle,WA,49.01,47.5,0,53.95,23.27975
2021-06-13,Seattle,WA,52.99,41.4,0,53.95,21.93786
2021-06-14,Seattle,WA,56.22,69.7,0,56.22,39.185340000000004
2021-06-15,Seattle,WA,53.72,51.2,0,56.22,27.50464
2021-06-16,Seattle,WA,44.52,33.0,0,56.22,14.691600000000001
2021-06-17,Seattle,WA,56.66,68.6,0,56.66,38.868759999999995
2021-06-18,Seattle,WA,48.57,61.3,0,56.66,29.77341
2021-06-19,Seattle,WA,51.45,66.0,0,56.66,33.957
2021-06-20,Seattle,WA,55.45,64.3,0,56.66,35.65435
2021-06-21,Seattle,WA,54.66,76.4,0,56.66,41.76024
2021-06-22,Seattle,WA,58.84,39.6,0,58.84,23.30064
2021-06-23,Seattle,WA,53.25,42.0,0,58.84,22.365
2021-06-24,Seattle,WA,52.17,45.1,0,58.84,23.52867
2021-06-25,Seattle,WA,55.13,44.8,0,58.84,24.698240000000002
2021-06-26,Seattle,WA,60.63,51.2,0,60.63,31.04256
2021-06-27,Seattle,WA,59.58,45.1,0,60.63,26.87058
2021-06-28,Seattle,WA,57.75,38.1,0,60.63,22.002750000000002
2021-06-29,Seattle,WA,63.05,41.3,0,63.05,26.039649999999998
2021-06-30,Seattle,WA,62.67,47.1,0,63.05,29.51757
2021-07-01,Seattle,WA,61.58,61.4,0,63.05,37.81012
2021-07-02,Seattle,WA,54.05,44.2,0,63.05,23.890100000000004
2021-07-03,Seattle,WA,62.24,58.1,0,63.05,36.16144
2021-07-04,Seattle,WA,58.63,36.8,0,63.05,21.57584
2021-07-05,Seattle,WA,58.19,18.0,0,63.05,10.474200000000002
2021-07-06,Seattle,WA,57.38,48.7,0,62.67,27.944060000000004
2021-07-07,Seattle,WA,59.75,43.9,0,62.24,26.23025
2021-07-08,Seattle,WA,58.27,41.2,0,62.24,24.007240000000003
2021-07-09,Seattle,WA,61.78,40.0,0,62.24,24.712
2021-07-10,Seattle,WA,60.73,42.9,0,61.78,26.053169999999994
2021-07-11,Seattle,WA,62.63,40.1,0,62.63,25.114630000000002
2021-07-12,Seattle,WA,64.29,41.0,0,64.29,26.358900000000002
2021-07-13,Seattle,WA,61.22,36.4,0,64.29,22.28408
2021-07-14,Seattle,WA,59.76,28.7,0,64.29,17.15112
2021-07-15,Seattle,WA,55.0,27.9,0,64.29,15.345
2021-07-16,Seattle,WA,66.43,74.6,0,66.43,49.556779999999996
2021-07-17,Seattle,WA,63.97,49.4,0,66.43,31.60118
2021-07-18,Seattle,WA,63.26,65.2,0,66.43,41.24552
2021-07-19,Seattle,WA,68.96,48.2,0,68.96,33.23872
2021-07-20,Seattle,WA,59.42,48.6,0,68.96,28.878120000000003
2021-07-21,Seattle,WA,65.1,53.1,0,68.96,34.5681
2021-07-22,Seattle,WA,61.32,56.4,0,68.96,34.58448
2021-07-23,Seattle,WA,68.09,37.5,0,68.96,25.53375
2021-07-24,Seattle,WA,56.86,46.2,0,68.96,26.269320000000004
2021-07-25,Seattle,WA,69.26,53.0,0,69.26,36.7078
2021-07-26,Seattle,WA,69.38,30.7,0,69.38,21.29966
2021-07-27,Seattle,WA,62.92,63.0,0,69.38,39.6396
2021-07-28,Seattle,WA,67.16,60.6,0,69.38,40.69896
2021-07-29,Seattle,WA,63.56,29.0,0,69.38,18.4324
2021-07-30,Seattle,WA,69.15,41.2,0,69.38,28.489800000000006
2021-07-31,Seattle,WA,70.99,51.0,0,70.99,36.204899999999995
2021-08-01,Seattle,WA,63.95,58.4,0,70.99,37.3468
2021-08-02,Seattle,WA,63.05,65.3,0,70.99,41.17165
2021-08-03,Seattle,WA,72.87,43.6,0,72.87,31.771320000000006
2021-08-04,Seattle,WA,76.51,73.4,0,76.51,56.15834000000001
2021-08-05,Seattle,WA,70.97,49.5,0,76.51,35.13015
2021-08-06,Seattle,WA,71.51,47.8,0,76.51,34.181779999999996
2021-08-07,Seattle,WA,68.14,55.6,0,76.51,37.88584
2021-08-08,Seattle,WA,70.43,53.1,0,76.51,37.39833000000001
2021-08-09,Seattle,WA,71.34,52.5,0,76.51,37.453500000000005
2021-08-10,Seattle,WA,69.44,70.0,0,76.51,48.608000000000004
2021-08-11,Seattle,WA,75.79,52.5,0,75.79,39.789750000000005
2021-08-12,Seattle,WA,71.31,40.2,0,75.79,28.66662
2021-08-13,Seattle,WA,72.04,41.6,0,75.79,29.968640000000004
2021-08-14,Seattle,WA,70.38,64.7,0,75.79,45.53586
2021-08-15,Seattle,WA,70.99,56.8,0,75.79,40.32232
2021-08-16,Seattle,WA,76.3,34.4,0,76.3,26.2472
2021-08-17,Seattle,WA,72.21,33.9,0,76.3,24.47919
2021-08-18,Seattle,WA,72.49,50.3,0,76.3,36.462469999999996
2021-08-19,Seattle,WA,72.73,56.2,0,76.3,40.87426000000001
2021-08-20,Seattle,WA,70.72,43.2,0,76.3,30.551040000000004
2021-08-21,Seattle,WA,66.72,33.2,0,76.3,22.151040000000002
2021-08-22,Seattle,WA,78.81,38.7,0,78.81,30.499470000000002
2021-08-23,Seattle,WA,76.95,66.5,0,78.81,51.17175
2021-08-24,Seattle,WA,77.84,55.0,0,78.81,42.812
2021-08-25,Seattle,WA,68.7,60.0,0,78.81,41.22
2021-08-26,Seattle,WA,78.92,61.6,0,78.92,48.614720000000005
2021-08-27,Seattle,WA,81.15,43.7,0,81.15,35.46255000000001
2021-08-28,Seattle,WA,77.6,46.3,0,81.15,35.928799999999995
2021-08-29,Seattle,WA,80.14,48.3,0,81.15,38.70762
2021-08-30,Seattle,WA,76.87,54.2,0,81.15,41.663540000000005
2021-08-31,Seattle,WA,70.41,60.9,0,81.15,42.879690000000004
2021-09-01,Seattle,WA,75.94,68.7,0,81.15,52.17078000000001
2021-09-02,Seattle,WA,69.94,58.1,0,81.15,40.63514
2021-09-03,Seattle,WA,71.74,58.2,0,80.14,41.75268
2021-09-04,Seattle,WA,75.49,69.3,0,80.14,52.314569999999996
2021-09-05,Seattle,WA,75.04,47.9,0,76.87,35.944160000000004
2021-09-06,Seattle,WA,76.25,61.9,0,76.25,47.19875
2021-09-07,Seattle,WA,67.31,55.8,0,76.25,37.55898
2021-09-08,Seattle,WA,73.94,56.1,0,76.25,41.48034
2021-09-09,Seattle,WA,76.82,47.9,0,76.82,36.79677999999999
2021-09-10,Seattle,WA,77.68,36.1,0,77.68,28.042480000000005
2021-09-11,Seattle,WA,78.0,53.4,0,78.0,41.652
2021-09-12,Seattle,WA,75.8,53.5,0,78.0,40.553
2021-09-13,Seattle,WA,73.33,44.2,0,78.0,32.411860000000004
2021-09-14,Seattle,WA,76.89,49.0,0,78.0,37.6761
2021-09-15,Seattle,WA,73.72,41.2,0,78.0,30.37264
2021-09-16,Seattle,WA,78.55,41.3,0,78.55,32.44115
2021-09-17,Seattle,WA,76.68,45.2,0,78.55,34.65936000000001
2021-09-18,Seattle,WA,74.74,36.7,0,78.55,27.42958
2021-09-19,Seattle,WA,71.92,44.2,0,78.55,31.788640000000004
2021-09-20,Seattle,WA,79.48,57.1,0,79.48,45.38308
2021-09-21,Seattle,WA,77.23,64.6,0,79.48,49.89058
2021-09-22,Seattle,WA,83.4,70.8,0,83.4,59.047200000000004
2021-09-23,Seattle,WA,77.08,46.0,0,83.4,35.4568
2021-09-24,Seattle,WA,77.4,62.0,0,83.4,47.988
2021-09-25,Seattle,WA,69.07,53.4,0,83.4,36.883379999999995
2021-09-26,Seattle,WA,76.14,47.6,0,83.4,36.24264
2021-09-27,Seattle,WA,73.6,54.0,0,83.4,39.744
2021-09-28,Seattle,WA,78.13,61.0,0,83.4,47.659299999999995
2021-09-29,Seattle,WA,76.11,45.0,0,78.13,34.2495
2021-09-30,Seattle,WA,78.66,44.8,0,78.66,35.23968
2021-10-01,Seattle,WA,83.19,45.9,0,83.19,38.18421
2021-10-02,Seattle,WA,71.4,43.7,0,83.19,31.201800000000002
2021-10-03,Seattle,WA,78.31,62.0,0,83.19,48.5522
2021-10-04,Seattle,WA,77.18,42.4,0,83.19,32.724320000000006
2021-10-05,Seattle,WA,82.28,44.1,0,83.19,36.28548
2021-10-06,Seattle,WA,77.09,53.1,0,83.19,40.93479
2021-10-07,Seattle,WA,76.58,52.3,0,83.19,40.051339999999996
2021-10-08,Seattle,WA,77.48,45.9,0,82.28,35.56332
2021-10-09,Seattle,WA,77.65,66.8,0,82.28,51.870200000000004
2021-10-10,Seattle,WA,79.67,43.7,0,82.28,34.81579
2021-10-11,Seattle,WA,70.46,48.3,0,82.28,34.03218
2021-10-12,Seattle,WA,72.05,30.7,0,79.67,22.11935
2021-10-13,Seattle,WA,80.43,47.0,0,80.43,37.8021
2021-10-14,Seattle,WA,65.52,36.8,0,80.43,24.111359999999994
2021-10-15,Seattle,WA,72.87,40.8,0,80.43,29.73096
2021-10-16,Seattle,WA,73.67,30.4,0,80.43,22.39568
2021-10-17,Seattle,WA,72.21,41.1,0,80.43,29.678309999999996
2021-10-18,Seattle,WA,79.08,49.2,0,80.43,38.907360000000004
2021-10-19,Seattle,WA,74.5,47.6,0,80.43,35.462
2021-10-20,Seattle,WA,70.88,45.9,0,79.08,32.533919999999995
2021-10-21,Seattle,WA,69.73,46.8,0,79.08,32.63364
2021-10-22,Seattle,WA,73.21,45.0,0,79.08,32.9445
2021-10-23,Seattle,WA,76.57,49.7,0,79.08,38.05529
2021-10-24,Seattle,WA,72.27,48.9,0,79.08,35.34003
2021-10-25,Seattle,WA,70.99,52.7,0,76.57,37.41173
2021-10-26,Seattle,WA,68.55,48.0,0,76.57,32.903999999999996
2021-10-27,Seattle,WA,72.63,45.7,0,76.57,33.19191
2021-10-28,Seattle,WA,72.2,57.8,0,76.57,41.7316
2021-10-29,Seattle,WA,67.82,56.0,0,76.57,37.9792
2021-10-30,Seattle,WA,74.6,49.7,0,74.6,37.0762
2021-10-31,Seattle,WA,77.1,62.0,0,77.1,47.802
2021-11-01,Seattle,WA,70.25,50.8,0,77.1,35.687
2021-11-02,Seattle,WA,71.03,48.4,0,77.1,34.37852
2021-11-03,Seattle,WA,65.17,49.3,0,77.1,32.12881
2021-11-04,Seattle,WA,72.3,51.7,0,77.1,37.3791
2021-11-05,Seattle,WA,70.97,40.8,0,77.1,28.955759999999994
2021-11-06,Seattle,WA,67.56,31.3,0,77.1,21.14628
2021-11-07,Seattle,WA,65.64,52.8,0,72.3,34.65792
2021-11-08,Seattle,WA,75.75,58.3,0,75.75,44.16224999999999
2021-11-09,Seattle,WA,69.63,40.0,0,75.75,27.851999999999997
2021-11-10,Seattle,WA,64.17,60.7,0,75.75,38.951190000000004
2021-11-11,Seattle,WA,71.0,33.5,0,75.75,23.785
2021-11-12,Seattle,WA,68.22,44.4,0,75.75,30.289679999999997
2021-11-13,Seattle,WA,67.27,67.1,0,75.75,45.13816999999999
2021-11-14,Seattle,WA,70.67,53.6,0,75.75,37.87912
2021-11-15,Seattle,WA,56.02,47.0,0,71.0,26.3294
2021-11-16,Seattle,WA,58.96,52.5,0,71.0,30.954
2021-11-17,Seattle,WA,71.42,62.0,0,71.42,44.2804
2021-11-18,Seattle,WA,65.1,35.5,0,71.42,23.1105
2021-11-19,Seattle,WA,63.61,63.2,0,71.42,40.20152
2021-11-20,Seattle,WA,59.67,45.1,0,71.42,26.911170000000002
2021-11-21,Seattle,WA,65.5,57.1,0,71.42,37.4005
2021-11-22,Seattle,WA,65.69,43.9,0,71.42,28.837909999999997
2021-11-23,Seattle,WA,69.88,66.8,0,71.42,46.67983999999999
2021-11-24,Seattle,WA,65.3,49.7,0,69.88,32.4541
2021-11-25,Seattle,WA,62.29,36.7,0,69.88,22.86043
2021-11-26,Seattle,WA,64.81,54.7,0,69.88,35.45107
2021-11-27,Seattle,WA,67.31,63.0,0,69.88,42.4053
2021-11-28,Seattle,WA,66.12,61.9,0,69.88,40.92828
2021-11-29,Seattle,WA,64.72,50.9,0,69.88,32.94248
2021-11-30,Seattle,WA,63.01,58.1,0,67.31,36.60881
2021-12-01,Seattle,WA,59.26,45.8,0,67.31,27.14108
2021-12-02,Seattle,WA,57.13,55.9,0,67.31,31.935670000000002
2021-12-03,Seattle,WA,56.17,53.6,0,67.31,30.10712
2021-12-04,Seattle,WA,62.18,21.0,0,66.12,13.0578
2021-12-05,Seattle,WA,62.27,40.0,0,64.72,24.908
2021-12-06,Seattle,WA,64.32,52.1,0,64.32,33.51072
2021-12-07,Seattle,WA,61.85,51.6,0,64.32,31.9146
2021-12-08,Seattle,WA,63.47,49.7,0,64.32,31.544590000000003
2021-12-09,Seattle,WA,58.41,50.9,0,64.32,29.73069
2021-12-10,Seattle,WA,61.68,62.1,0,64.32,38.30328
2021-12-11,Seattle,WA,54.25,53.5,0,64.32,29.02375
2021-12-12,Seattle,WA,57.68,26.7,0,64.32,15.40056
2021-12-13,Seattle,WA,50.25,69.5,0,63.47,34.92375
2021-12-14,Seattle,WA,57.36,30.9,0,63.47,17.724239999999998
2021-12-15,Seattle,WA,61.79,59.6,0,61.79,36.826840000000004
2021-12-16,Seattle,WA,56.83,34.4,0,61.79,19.549519999999998
2021-12-17,Seattle,WA,59.09,64.2,0,61.79,37.93578
2021-12-18,Seattle,WA,56.95,47.2,0,61.79,26.880400000000005
2021-12-19,Seattle,WA,53.23,53.8,0,61.79,28.637739999999997
2021-12-20,Seattle,WA,54.43,30.1,0,61.79,16.38343
2021-12-21,Seattle,WA,59.55,57.3,0,61.79,34.12215
2021-12-22,Seattle,WA,57.35,54.2,0,59.55,31.083700000000004
2021-12-23,Seattle,WA,51.67,56.2,0,59.55,29.03854
2021-12-24,Seattle,WA,48.25,59.5,0,59.55,28.70875
2021-12-25,Seattle,WA,54.28,51.8,0,59.55,28.117039999999996
2021-12-26,Seattle,WA,50.78,47.9,0,59.55,24.323620000000002
2021-12-27,Seattle,WA,52.06,41.9,0,59.55,21.813139999999997
2021-12-28,Seattle,WA,46.61,45.6,0,57.35,21.254160000000002
2021-12-29,Seattle,WA,56.25,62.1,0,56.25,34.93125
2021-12-30,Seattle,WA,51.36,41.6,0,56.25,21.36576
2021-12-31,Seattle,WA,51.62,31.6,0,56.25,16.31192
2022-01-01,Seattle,WA,47.73,40.1,0,56.25,19.13973
2022-01-02,Seattle,WA,49.62,56.1,0,56.25,27.83682
2022-01-03,Seattle,WA,50.88,47.0,0,56.25,23.913600000000002
2022-01-04,Seattle,WA,47.61,56.0,0,56.25,26.6616
2022-01-05,Seattle,WA,48.86,30.0,0,51.62,14.658
2022-01-06,Seattle,WA,54.94,20.2,0,54.94,11.09788
2022-01-07,Seattle,WA,42.07,52.6,0,54.94,22.12882
2022-01-08,Seattle,WA,49.48,60.0,0,54.94,29.688
2022-01-09,Seattle,WA,45.27,32.9,0,54.94,14.893830000000001
2022-01-10,Seattle,WA,53.43,55.3,0,54.94,29.546789999999998
2022-01-11,Seattle,WA,47.04,61.9,0,54.94,29.117759999999997
2022-01-12,Seattle,WA,43.26,50.0,0,54.94,21.63
2022-01-13,Seattle,WA,46.27,59.0,0,53.43,27.299300000000002
2022-01-14,Seattle,WA,48.21,51.9,0,53.43,25.02099
2022-01-15,Seattle,WA,57.6,47.4,0,57.6,27.3024
2022-01-16,Seattle,WA,37.75,58.2,0,57.6,21.9705
2022-01-17,Seattle,WA,41.09,69.1,0,57.6,28.39319
2022-01-18,Seattle,WA,50.8,44.4,0,57.6,22.5552
2022-01-19,Seattle,WA,39.24,49.1,0,57.6,19.266840000000002
2022-01-20,Seattle,WA,45.01,40.1,0,57.6,18.04901
2022-01-21,Seattle,WA,42.75,51.6,0,57.6,22.059
2022-01-22,Seattle,WA,41.82,48.4,0,50.8,20.24088
2022-01-23,Seattle,WA,43.41,61.6,0,50.8,26.740560000000002
2022-01-24,Seattle,WA,42.48,64.2,0,50.8,27.27216
2022-01-25,Seattle,WA,47.75,57.9,0,47.75,27.64725
2022-01-26,Seattle,WA,48.56,60.5,0,48.56,29.378800000000002
2022-01-27,Seattle,WA,44.67,43.0,0,48.56,19.2081
2022-01-28,Seattle,WA,41.75,40.5,0,48.56,16.90875
2022-01-29,Seattle,WA,43.46,54.4,0,48.56,23.64224
2022-01-30,Seattle,WA,45.38,50.2,0,48.56,22.780760000000004
2022-01-31,Seattle,WA,45.9,70.0,0,48.56,32.13
2022-02-01,Seattle,WA,43.12,30.8,0,48.56,13.28096
2022-02-02,Seattle,WA,47.5,56.2,0,47.5,26.695
2022-02-03,Seattle,WA,38.67,56.0,0,47.5,21.6552
2022-02-04,Seattle,WA,45.45,42.4,0,47.5,19.2708
2022-02-05,Seattle,WA,43.46,40.3,0,47.5,17.51438
2022-02-06,Seattle,WA,37.97,46.6,0,47.5,17.694020000000002
2022-02-07,Seattle,WA,41.11,33.6,0,47.5,13.81296
2022-02-08,Seattle,WA,41.15,64.6,0,47.5,26.582899999999995
2022-02-09,Seattle,WA,39.15,77.0,0,45.45,30.1455
2022-02-10,Seattle,WA,38.89,46.6,0,45.45,18.12274
2022-02-11,Seattle,WA,33.19,43.6,0,43.46,14.47084
2022-02-12,Seattle,WA,36.32,36.9,0,41.15,13.402079999999998
2022-02-13,Seattle,WA,37.92,39.0,0,41.15,14.788800000000002
2022-02-14,Seattle,WA,36.38,44.1,0,41.15,16.043580000000002
2022-02-15,Seattle,WA,35.05,62.1,0,39.15,21.76605
2022-02-16,Seattle,WA,42.53,81.9,0,42.53,34.83207
2022-02-17,Seattle,WA,37.68,42.8,0,42.53,16.12704
2022-02-18,Seattle,WA,46.58,41.0,0,46.58,19.0978
2022-02-19,Seattle,WA,38.63,38.3,0,46.58,14.79529
2022-02-20,Seattle,WA,41.73,54.5,0,46.58,22.742849999999997
2022-02-21,Seattle,WA,36.57,53.4,0,46.58,19.52838
2022-02-22,Seattle,WA,34.59,51.0,0,46.58,17.640900000000002
2022-02-23,Seattle,WA,38.13,45.6,0,46.58,17.38728
2022-02-24,Seattle,WA,42.11,63.6,0,46.58,26.781959999999998
2022-02-25,Seattle,WA,36.43,57.6,0,42.11,20.98368
2022-02-26,Seattle,WA,38.44,57.2,0,42.11,21.98768
2022-02-27,Seattle,WA,37.54,53.7,0,42.11,20.15898
2022-02-28,Seattle,WA,35.99,48.1,0,42.11,17.31119
2022-03-01,Seattle,WA,36.08,42.8,0,42.11,15.44224
2022-03-02,Seattle,WA,32.15,55.2,0,42.11,17.7468
2022-03-03,Seattle,WA,35.99,54.2,0,38.44,19.50658
2022-03-04,Seattle,WA,38.54,55.7,0,38.54,21.46678
2022-03-05,Seattle,WA,37.01,34.4,0,38.54,12.731439999999997
2022-03-06,Seattle,WA,36.47,53.4,0,38.54,19.47498
2022-03-07,Seattle,WA,38.54,46.9,0,38.54,18.07526
2022-03-08,Seattle,WA,36.34,41.2,0,38.54,14.972080000000004
2022-03-09,Seattle,WA,35.54,57.3,0,38.54,20.36442
2022-03-10,Seattle,WA,38.35,51.8,0,38.54,19.8653
2022-03-11,Seattle,WA,35.89,73.5,0,38.54,26.37915
2022-03-12,Seattle,WA,34.33,54.8,0,38.54,18.812839999999998
2022-03-13,Seattle,WA,37.1,47.0,0,38.54,17.437
2022-03-14,Seattle,WA,35.04,48.9,0,38.35,17.13456
2022-03-15,Seattle,WA,34.01,38.3,0,38.35,13.02583
2022-03-16,Seattle,WA,35.72,62.3,0,38.35,22.253559999999997
2022-03-17,Seattle,WA,35.74,53.1,0,37.1,18.97794
2022-03-18,Seattle,WA,30.63,53.3,0,37.1,16.325789999999998
2022-03-19,Seattle,WA,36.36,39.4,0,37.1,14.325839999999998
2022-03-20,Seattle,WA,42.4,57.8,0,42.4,24.507199999999997
2022-03-21,Seattle,WA,31.08,40.6,0,42.4,12.61848
2022-03-22,Seattle,WA,32.99,44.5,0,42.4,14.68055
2022-03-23,Seattle,WA,46.12,51.3,0,46.12,23.659559999999995
2022-03-24,Seattle,WA,31.73,44.2,0,46.12,14.02466
2022-03-25,Seattle,WA,40.18,42.1,0,46.12,16.915779999999998
2022-03-26,Seattle,WA,34.14,49.5,0,46.12,16.8993
2022-03-27,Seattle,WA,35.32,60.1,0,46.12,21.22732
2022-03-28,Seattle,WA,34.59,59.0,0,46.12,20.4081
2022-03-29,Seattle,WA,36.86,57.1,0,46.12,21.047060000000002
2022-03-30,Seattle,WA,28.88,54.9,0,40.18,15.85512
2022-03-31,Seattle,WA,36.0,45.2,0,40.18,16.272000000000002
2022-04-01,Seattle,WA,33.7,61.2,0,36.86,20.6244
2022-04-02,Seattle,WA,27.92,32.6,0,36.86,9.101920000000002
2022-04-03,Seattle,WA,39.93,54.3,0,39.93,21.68199
2022-04-04,Seattle,WA,27.09,58.4,0,39.93,15.82056
2022-04-05,Seattle,WA,44.19,49.1,0,44.19,21.69729
2022-04-06,Seattle,WA,38.15,42.8,0,44.19,16.3282
2022-04-07,Seattle,WA,30.33,49.6,0,44.19,15.04368
2022-04-08,Seattle,WA,41.23,42.4,0,44.19,17.48152
2022-04-09,Seattle,WA,32.98,55.1,0,44.19,18.171979999999998
2022-04-10,Seattle,WA,33.27,59.5,0,44.19,19.795650000000002
2022-04-11,Seattle,WA,29.0,54.5,0,44.19,15.805
2022-04-12,Seattle,WA,32.87,53.9,0,41.23,17.716929999999998
2022-04-13,Seattle,WA,33.46,57.6,0,41.23,19.27296
2022-04-14,Seattle,WA,39.85,58.8,0,41.23,23.4318
2022-04-15,Seattle,WA,41.39,42.2,0,41.39,17.46658
2022-04-16,Seattle,WA,31.9,34.6,0,41.39,11.0374
2022-04-17,Seattle,WA,38.09,52.8,0,41.39,20.11152
2022-04-18,Seattle,WA,29.8,59.2,0,41.39,17.6416
2022-04-19,Seattle,WA,38.42,34.2,0,41.39,13.139640000000002
2022-04-20,Seattle,WA,46.13,50.7,0,46.13,23.38791
2022-04-21,Seattle,WA,30.53,61.3,0,46.13,18.71489
2022-04-22,Seattle,WA,33.77,48.8,0,46.13,16.479760000000002
2022-04-23,Seattle,WA,40.91,65.2,0,46.13,26.67332
2022-04-24,Seattle,WA,41.57,63.3,0,46.13,26.31381
2022-04-25,Seattle,WA,34.61,48.2,0,46.13,16.68202
2022-04-26,Seattle,WA,44.46,46.3,0,46.13,20.58498
2022-04-27,Seattle,WA,35.51,46.5,0,44.46,16.51215
2022-04-28,Seattle,WA,45.67,51.3,0,45.67,23.428710000000002
2022-04-29,Seattle,WA,41.06,38.3,0,45.67,15.72598
2022-04-30,Seattle,WA,44.48,36.4,0,45.67,16.19072
2022-05-01,Seattle,WA,41.1,27.3,0,45.67,11.2203
2022-05-02,Seattle,WA,42.46,49.8,0,45.67,21.145079999999997
2022-05-03,Seattle,WA,42.9,70.4,0,45.67,30.201600000000003
2022-05-04,Seattle,WA,44.87,30.1,0,45.67,13.50587
2022-05-05,Seattle,WA,40.4,48.2,0,44.87,19.4728
2022-05-06,Seattle,WA,37.17,47.9,0,44.87,17.80443
2022-05-07,Seattle,WA,40.7,48.5,0,44.87,19.7395
2022-05-08,Seattle,WA,38.59,62.6,0,44.87,24.157340000000005
2022-05-09,Seattle,WA,39.1,41.1,0,44.87,16.070100000000004
2022-05-10,Seattle,WA,48.39,30.5,0,48.39,14.75895
2022-05-11,Seattle,WA,44.52,44.7,0,48.39,19.900440000000003
2022-05-12,Seattle,WA,44.6,43.3,0,48.39,19.311799999999998
2022-05-13,Seattle,WA,46.85,27.7,0,48.39,12.977450000000001
2022-05-14,Seattle,WA,45.3,52.5,0,48.39,23.7825
2022-05-15,Seattle,WA,50.57,38.1,0,50.57,19.26717
2022-05-16,Seattle,WA,35.01,49.2,0,50.57,17.22492
2022-05-17,Seattle,WA,39.68,46.4,0,50.57,18.41152
2022-05-18,Seattle,WA,41.15,39.3,0,50.57,16.17195
2022-05-19,Seattle,WA,38.74,58.9,0,50.57,22.81786
2022-05-20,Seattle,WA,44.98,47.2,0,50.57,21.23056
